Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
Umiujaq	radiocarbon	I-13130	56.61	-76.12	5840	150	peat	terrestrial	0	0	1	170	2.5	2.5	AllardSeguin1985
Umiujaq	radiocarbon	I-13334	56.62	-76.4	4790	100	peat	terrestrial	0	0	1	185	2.5	2.5	AllardSeguin1985
Umiujaq	radiocarbon	I-13129	56.9	-76.51	5350	110	peat	terrestrial	0	0	1	170	2.5	2.5	AllardSeguin1985
Umiujaq	radiocarbon	UQ-622	56.9	-76.51	5520	160	peat	terrestrial	0	0	1	170	2.5	2.5	AllardSeguin1985
Umiujaq	radiocarbon	I-13333	56.62	-76.4	5550	110	peat	terrestrial	0	0	1	239	2.5	2.5	AllardSeguin1985
Umiujaq	radiocarbon	I-13335	56.61	-76.12	5680	110	peat	terrestrial	0	0	1	180	2.5	2.5	AllardSeguin1985
Umiujaq	radiocarbon	I-13336	56.61	-76.12	5690	110	peat	terrestrial	0	0	1	186	2.5	2.5	AllardSeguin1985
Umiujaq	radiocarbon	TO-7593	55.33	-77.61	4340	150	plant fragments	terrestrial	0	0	1	100	2.5	2.5	SaulnierTalbotReinard2001
Umiujaq	radiocarbon	UQ-547	56.79	-76.34	7110	100	hiatella and mytilus edulis	marine	84	114	-1	180	0.4	0.4	AllardSeguin1985
Umiujaq	radiocarbon	UL-1953	56.79	-76.34	7050	80	marine shells	marine	84	114	-1	139	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UQ-545	56.79	-76.34	7010	100	marine shells	marine	84	114	-1	120	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1711	56.79	-76.34	6980	70	marine shells	marine	84	114	-1	109	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1722	56.79	-76.34	7330	80	marine shells	marine	84	114	-1	95	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1928	56.79	-76.34	6950	80	marine shells	marine	84	114	-1	146	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1918	56.79	-76.34	6920	110	marine shells	marine	84	114	-1	104	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	BETA-121551	56.79	-76.34	6890	70	marine shells	marine	84	114	-1	146	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	TO-7410	56.79	-76.34	6870	60	marine shells	marine	84	114	-1	108	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	BETA-121552	56.79	-76.34	6840	70	marine shells	marine	84	114	-1	100	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UQ-540	56.79	-76.34	6530	80	marine shells	marine	84	114	-1	118	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1540	56.79	-76.34	6530	80	marine shells	marine	84	114	-1	97	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1710	56.79	-76.34	6450	110	marine shells	marine	84	114	-1	110	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	TO-7409	56.79	-76.34	6420	60	marine shells	marine	84	114	-1	109	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	I-13406	56.79	-76.34	6080	80	peat	terrestrial	0	0	1	180	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	I-13131	56.79	-76.34	5810	120	wood	terrestrial	0	0	1	170	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1556	56.79	-76.34	5730	100	driftwood	terrestrial	0	0	-1	51	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1904	56.79	-76.34	4630	100	paleosoil	terrestrial	0	0	1	98	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1878	56.79	-76.34	4190	100	paleosoil	terrestrial	0	0	1	136	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1536	56.79	-76.34	460	80	driftwood	terrestrial	0	0	-1	4	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UL-1528	56.79	-76.34	440	70	driftwood	terrestrial	0	0	-1	4	0.4	0.4	LajeunesseAllard2003
Umiujaq	radiocarbon	UCIAMS-67522	55.27	-77.75	4440	60	leaves	terrestrial	0	0	1	102.8	0.6	0.6	LamarreEtal2012
Umiujaq	radiocarbon	UCIAMS-67523	55.27	-77.75	4450	90	leaves	terrestrial	0	0	1	102.6	0.6	0.6	LamarreEtal2012
Umiujaq	radiocarbon	GSC-1287	56.28	-76.5	6380	160	mytilus edulis	marine	84	114	0	138.2	2.9	2.9	HillaireMarcel1976
Umiujaq	radiocarbon	GSC-1725	56.24	-76.47	6390	155	hiatella arctica	marine	84	114	-1	153	2.5	2.5	HillaireMarcel1976
Umiujaq	radiocarbon	GSC-1364	56.24	-76.47	6620	160	mytilus edulis shell	marine	84	114	0	152.3	3.4	3.4	HillaireMarcel1976
Umiujaq	radiocarbon	I-8364	56.24	-76.47	6625	160	marine shells	marine	84	114	-1	110	2.5	2.5	HillaireMarcel1976
Umiujaq	radiocarbon	GSC-1261	56.27	-76.5	6820	150	mytilus edulis shell	marine	84	114	0	170.2	2.9	2.9	HillaireMarcel1976
Umiujaq	radiocarbon	GSC-1238	56.24	-76.47	7110	125	hiatella arctica	marine	84	114	-1	175	2.5	2.5	HillaireMarcel1976
Umiujaq	radiocarbon	Qu-1210	55.58	-77.3	130	100	wood	terrestrial	0	0	1	9.1	0.6	0.6	AllardTremblay1983a,AllardTremblay1983b
