0	0		1.67
0.66	0.27		1.72
1.31	-0.42		1.62
1.97	-2		1.69
2.63	-3.18		1.56
3.29	-6.23		1.71
3.94	-9.16		1.75
4.6	-11.68		1.58
5.26	-17.3		1.71
5.91	-26.57		1.67
6.57	-41.42		1.6
7.23	-56.43		2.1
7.89	-70.45		1.87
8.54	-82.4		1.8
9.2	-93.64		1.87
10.15	-104.43		1.83
11.1	-110.14		2.01
12.05	-111.54		2.01
13	-110.43		1.88
13.95	-109.19		2.01
14.9	-107.14		1.71
16.77	-104.21		1.8
18.64	-101.49		1.8
20.52	-99.02		1.91
22.39	-96.43		1.88
24.26	-94.99		2.05
26.13	-93.34		1.95
28.01	-92.3		1.83
29.88	-91.45		1.93
31.75	-88.54		1.79
32.14	-85.86		2.02
32.52	-85.67		1.82
32.91	-86.29		1.81
33.3	-82.3		1.83
33.68	-78.2		1.85
34.07	-74.94		1.87
34.45	-72.24		1.9
34.84	-74.99		1.67
35.23	-74.81		1.79
35.61	-72.74		1.84
36	-71.84		1.91
37.1	-70.78		1.89
38.2	-70.73		1.78
39.3	-69.16		1.8
40.4	-67.92		1.88
41.5	-68.6		2
42.6	-67.76		1.89
43.7	-68.99		1.89
44.8	-66.32		1.78
46.75	-63.78		1.86
47.05	-65.05		1.88
48.17	-64.87		1.8
49.29	-65.69		1.89
50.41	-68.56		1.74
51.54	-67.24		1.9
52.66	-64.3		1.79
53.78	-63.38		1.76
54.91	-63.04		1.84
60.4	-63.1		1.71
61.21	-64.55		1.75
62.02	-66.37		1.77
62.83	-68.94		1.84
63.64	-71.43		1.9
64.46	-75.32		1.97
65.27	-80.04		1.89
66.08	-80.11		1.85
66.89	-77.33		1.93
67.7	-75.69		2.24
68.51	-76.66		2.12
69.32	-73.1		1.88
70.13	-71.55		1.93
70.94	-66.15		1.88
71.75	-58.38		1.78
72.77	-55.14		1.71
73.79	-53.9		1.74
74.82	-51.07		1.81
75.84	-45.37		1.75
76.86	-43.19		1.77
77.88	-43.07		1.74
78.9	-42.19		1.77
79.92	-39.58		1.79
80.95	-37.32		2
81.97	-33.79		1.76
82.99	-31.59		1.62
84.01	-31.46		1.63
85.03	-32.79		1.77
86.06	-36.52		1.76
87.08	-44.46		1.93
88.1	-49.22		1.87
89.63	-48.75		2
91.17	-48.38		1.81
92.7	-48.32		1.75
94.23	-48.23		1.72
95.77	-47.72		1.77
97.3	-45.48		1.82
98.35	-43.17		1.85
99.2	-38.66		1.91
100.05	-36.09		1.71
100.9	-34.23		1.85
101.75	-32.35		1.68
102.6	-29.42		1.72
103.45	-29.43		1.62
104.3	-30.78		1.74
105.15	-30.4		1.7
106	-32.73		1.68
106.85	-34.64		1.79
107.5	-35.62		1.72
108.49	-37.45		1.64
109.47	-43.36		2.09
110.46	-47.43		1.97
111.45	-48.98		1.73
112.43	-47.91		1.82
113.42	-45.1		1.76
114.41	-43.7		1.82
115.39	-42.5		1.8
116.38	-38.63		1.93
117.37	-31.87		1.71
118.35	-25.71		1.76
119.34	-16.93		1.82
120.33	-12.36		1.67
121.31	-8.96		1.66
122.3	-5.36		1.5
123.29	-3.34		1.63
124.27	-2.5		1.64
125.26	1.13		1.68
126.25	2.97		1.73
127.23	0.46		1.48
128.22	-0.97		1.73
129.21	-3.38		1.89
130.19	-8.47		1.56
131.18	-16.9		1.73
132.17	-24.57		1.91
133.15	-28.01		1.81
134.14	-38.16		1.86
135.13	-53.34		1.82
136.09	-69.21		1.83
137.05	-86.4		1.78
138.01	-97.71		1.9
138.97	-99.49		1.76
139.93	-101.05		2.07
140.89	-102.87		1.93
141.85	-103.12		1.8
142.81	-103.14		2.03
143.77	-98.67		1.88
144.73	-96.7		1.98
145.7	-96.54		1.99
146.66	-95.01		1.84
147.62	-92.39		1.79
148.58	-90.58		1.92
149.54	-88.38		1.81
150.5	-87.5		1.82
151.46	-87.54		1.78
152.42	-84.87		1.86
153.38	-83.17		1.77
154.34	-82.74		1.69
155.3	-82.95		1.75
156.27	-81.27		1.85
157.23	-86.36		1.81
158.19	-88.21		1.72
159.15	-87.46		1.84
160.11	-85.53		1.95
161.07	-81.94		1.85
162.03	-79.35		1.85
162.99	-79.76		1.91
163.95	-80.9		2.1
164.91	-79.29		2.03
165.88	-77.37		2.05
166.79	-72.91		1.83
167.71	-70.67		1.93
168.63	-71.3		1.93
169.55	-71.29		1.84
170.46	-71.13		1.88
171.38	-69.34		1.88
172.3	-65.18		1.82
173.22	-61.77		1.7
174.14	-62.68		1.73
175.05	-66.43		1.79
175.97	-69.33		1.85
176.89	-69.74		1.88
177.81	-69.87		1.78
178.72	-69.11		1.76
179.64	-70.84		1.84
180.56	-70.26		1.76
181.48	-69.83		1.87
182.4	-73.64		1.89
183.31	-73.3		1.73
184.23	-70.98		1.8
185.15	-69.87		2
186.07	-67.79		1.83
186.99	-59.49		1.94
187.9	-47.89		1.9
188.82	-37.49		1.82
189.74	-35.73		1.92
190.66	-35.93		1.73
191.57	-33.92		1.63
192.49	-29.89		1.63
193.41	-28.17		1.74
194.33	-24.72		1.61
195.25	-18.95		1.58
196.16	-16.81		1.64
197.08	-16.57		1.64
198	-17.98		1.52
199.09	-19.92		1.58
200.17	-23.48		1.83
201.26	-25.69		1.71
202.34	-25.56		1.62
203.43	-24.68		1.85
204.51	-23.93		1.51
205.6	-21.77		1.81
206.69	-19.43		1.56
207.77	-17.87		1.79
208.86	-18.46		1.65
209.94	-19.79		1.88
211.03	-19.37		1.83
212.11	-17.35		1.68
213.2	-15.39		1.67
214.29	-13.67		1.63
215.37	-14.66		1.78
216.46	-19.59		1.72
217.54	-27.46		1.81
218.63	-39.06		1.83
219.71	-48.85		1.65
220.8	-60.52		1.71
221.81	-65.47		1.71
222.82	-65.97		1.85
223.83	-63.23		1.75
224.84	-58.17		1.87
225.85	-55.62		1.74
226.86	-53.43		1.7
227.87	-51.94		1.71
228.88	-51.03		1.88
229.89	-56.56		1.76
230.91	-55.04		1.89
231.92	-49.9		1.92
232.93	-42.35		1.89
233.94	-35.03		1.96
234.95	-27.97		1.82
235.96	-25.87		2.12
236.97	-21.16		2.25
237.98	-22.91		2.71
238.99	-18.33		2.31
240	-15.26		1.78
240.82	-22.73		1.82
241.63	-32.73		2.07
242.45	-42.43		1.76
243.27	-54.28		1.94
244.09	-64.23		1.76
244.9	-66.07		1.8
245.72	-68.33		1.77
246.54	-74.34		1.98
247.36	-79.35		1.97
248.17	-81.32		1.71
248.99	-79.39		1.96
249.81	-78.19		2.11
250.63	-73.68		2.35
251.75	-74.31		2.02
252.87	-76.37		1.75
253.99	-75.1		1.88
255.11	-70.9		1.91
256.24	-70.69		1.83
257.36	-71.07		1.84
258.48	-71.8		1.75
