Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	comment
Red_Sea_proxy	age_model	GrantEtal2014-33	13.733	42.533	2209.59	500	18O_proxy	-	-	-	0	-4.733	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-34	13.733	42.533	2270.07	500	18O_proxy	-	-	-	0	-3.1630000000000003	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-35	13.733	42.533	2361.68	500	18O_proxy	-	-	-	0	-4.653	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-36	13.733	42.533	2362.4900000000002	500	18O_proxy	-	-	-	0	2.747	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-37	13.733	42.533	2438.9500000000003	500	18O_proxy	-	-	-	0	6.627000000000001	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-38	13.733	42.533	2453.29	500	18O_proxy	-	-	-	0	-3.493	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-39	13.733	42.533	2464.4300000000003	500	18O_proxy	-	-	-	0	0.29699999999999993	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-40	13.733	42.533	2544.89	500	18O_proxy	-	-	-	0	-1.9529999999999998	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-41	13.733	42.533	2617.34	500	18O_proxy	-	-	-	0	-0.24299999999999988	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-42	13.733	42.533	2636.5	500	18O_proxy	-	-	-	0	-2.323	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-43	13.733	42.533	2719.27	500	18O_proxy	-	-	-	0	-5.793	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-44	13.733	42.533	2728.11	500	18O_proxy	-	-	-	0	0.4269999999999998	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-45	13.733	42.533	2819.72	500	18O_proxy	-	-	-	0	-1.333	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-46	13.733	42.533	2872.1899999999996	500	18O_proxy	-	-	-	0	-6.6930000000000005	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-47	13.733	42.533	2911.33	500	18O_proxy	-	-	-	0	-0.983	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-48	13.733	42.533	2974.12	500	18O_proxy	-	-	-	0	-2.383	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-49	13.733	42.533	3002.9300000000003	500	18O_proxy	-	-	-	0	-1.683	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-50	13.733	42.533	3094.5499999999997	500	18O_proxy	-	-	-	0	-3.823	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-51	13.733	42.533	3127.03	500	18O_proxy	-	-	-	0	-1.673	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-52	13.733	42.533	3186.15	500	18O_proxy	-	-	-	0	-7.093	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-53	13.733	42.533	3228.97	500	18O_proxy	-	-	-	0	-4.183	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-54	13.733	42.533	3277.7599999999998	500	18O_proxy	-	-	-	0	7.786999999999999	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-55	13.733	42.533	3369.37	500	18O_proxy	-	-	-	0	1.4669999999999999	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-56	13.733	42.533	3381.8700000000003	500	18O_proxy	-	-	-	0	-6.583	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-57	13.733	42.533	3458.32	500	18O_proxy	-	-	-	0	2.367	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-58	13.733	42.533	3460.98	500	18O_proxy	-	-	-	0	1.4669999999999999	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-59	13.733	42.533	3483.81	500	18O_proxy	-	-	-	0	-12.853	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-60	13.733	42.533	3552.58	500	18O_proxy	-	-	-	0	12.697	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
