Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	notes
Samso_Belt	radiocarbon	Poz-59461	55.89	10.6	5700	40	Bulk sediment	marine	10	0	-1	-2.56	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-60534	55.77	10.56	4495	30	Bulk sediment	marine	10	0	-1	-1.17	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-60532	55.77	10.56	7220	40	Bulk sediment	marine	10	0	-1	-4.1	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-60533	55.77	10.56	4860	35	Bulk sediment	marine	10	0	-1	-0.09	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-60531	55.77	10.56	4640	35	Bulk sediment	marine	10	0	-1	-1.21	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-60530	55.77	10.56	5505	35	Bulk sediment	marine	10	0	-1	-0.74	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-60528	55.77	10.56	5825	35	Bulk sediment	marine	10	0	-1	-2.09	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59240	55.89	10.6	7350	50	Cerastoderma edule shell	marine	10	0	-1	-3.82	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59241	55.89	10.6	7170	50	Cerastoderma edule shell	marine	10	0	-1	-5.2	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59242	55.93	10.63	7310	50	Cerastoderma edule shell	marine	10	0	-1	-2.74	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59376	55.89	10.6	7440	35	Bulk peat	terrestrial	-	-	1	-5.35	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59377	55.89	10.6	5825	35	Plant remains	terrestrial	-	-	-1	0.15	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59378	55.89	10.6	6595	35	Wood	terrestrial	-	-	1	-0.76	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59462	55.89	10.6	6910	40	Wood	terrestrial	-	-	0	-3.37	1.2247448713915892	1.2247448713915892	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-59463	55.89	10.6	6595	35	Wood in peat	terrestrial	-	-	1	-0.97	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-60181	55.77	10.56	6715	35	Littorina littorea shell	marine	-	-	-1	-2.59	1.118033988749895	1.118033988749895	SanderEtal2015	
Samso_Belt	radiocarbon	Poz-7845	56.1	10.45	6565	35	Turritella communis shell	marine	10	0	-1	-24.4	1.118033988749895	1.118033988749895	JensenBennike2009	
Samso_Belt	radiocarbon	Poz-7846	56.1	10.45	7600	40	Turritella communis shell	marine	10	0	-1	-25.5	1.118033988749895	1.118033988749895	JensenBennike2009	
Samso_Belt	radiocarbon	Poz-7847	56.12	10.43	5740	35	Turritella communis shell	marine	10	0	-1	-24.2	1.118033988749895	1.118033988749895	JensenBennike2009	
Samso_Belt	radiocarbon	Poz-7848	56.12	10.43	8290	40	Cerastoderma edule shell	marine	10	0	-1	-25.8	1.118033988749895	1.118033988749895	JensenBennike2009	
Samso_Belt	OSL	Samso_Belt-10	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	2.1	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-09	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	2.7	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-08	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	1.8	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-05	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	0.9	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-07	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	0.9	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-06	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	0.5	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-04	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	0.7	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-03	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	0.4	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-02	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	0.1	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-01	55.93	10.59	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	0	0.3429285639896449	0.3429285639896449	HedeEtal2015	
Samso_Belt	OSL	Samso_Belt-11	55.93	10.6	0	0	Sample size for OSL dating: 20 cm long cylinder with a diameter of 5 cm.		-	-	0	-0.3	0.3429285639896449	0.3429285639896449	HedeEtal2015	
