Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
Rimouski	radiocarbon	BETA-51700	48.38	-68.54	9690	103	mytilus edulis	marine	161	77	0	50.9	4.6	4.6	DionneColl1995
Rimouski	radiocarbon	BETA-103353	48.38	-68.54	10610	130	shells	marine	161	77	0	70.9	4.4	4.4	Hetu1998
Rimouski	radiocarbon	BETA-47978	48.42	-68.52	8150	130	charcoal	terrestrial	0	0	1	85	2.6	2.6	Harington2003
Rimouski	radiocarbon	BETA-69520	48.42	-68.52	6030	70	peat	terrestrial	0	0	1	24	1.4	1.4	Hetu1994
Rimouski	radiocarbon	BETA-42949	48.39	-68.43	11990	80	hiatella artica	marine	161	77	-1	120	2.6	2.6	Hetu1994
Rimouski	radiocarbon	UQ-1034	48.59	-68.12	10890	112	mytilus edulis	marine	123	90	0	58	3	3	DionneColl1995
Rimouski	radiocarbon	UQ-982	48.7	-67.89	7810	149	peat	terrestrial	0	0	0	15.6	1.8	1.8	DionneColl1995
Rimouski	radiocarbon	QU-265	48.73	-67.72	2630	149	mesodesma arctica	marine	123	90	0	5	4	4	Locat1977
Rimouski	radiocarbon	BETA-36757	48.78	-67.71	6980	90	peat	terrestrial	0	0	1	25	1.1	1.1	DionneColl1995
Rimouski	radiocarbon	BETA-36756	48.78	-67.71	4950	80	peat	terrestrial	0	0	1	20	1.1	1.1	DionneColl1995
Rimouski	radiocarbon	GSC-2381	48.75	-67.68	10800	70	mytilus edulis	marine	123	90	0	69	4.2	4.2	DionneColl1995
Rimouski	radiocarbon	BETA-52525	48.85	-67.54	7870	60	peat	terrestrial	0	0	0	13.9	1.6	1.6	DionneColl1995
Rimouski	radiocarbon	BETA-55212	48.85	-67.54	4010	60	wood	terrestrial	0	0	0	7.5	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	BETA-55214	48.85	-67.54	3640	60	wood	terrestrial	0	0	0	7.5	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	BETA-55215	48.85	-67.54	4000	70	wood	terrestrial	0	0	0	7.5	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	BETA-56331	48.85	-67.54	4790	100	sea shells	marine	123	90	1	3.8	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	BETA-56332	48.85	-67.54	4910	90	mya arenaria	marine	123	90	0	3.9	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	QU-146	48.85	-67.54	2770	103	shells	marine	123	90	0	5	3.5	3.5	DionneColl1995
Rimouski	radiocarbon	QU-152	48.85	-67.54	2650	121	mya sp	marine	123	90	0	4	3.5	3.5	DionneColl1995
