Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	notes
Vendsyssel_Thy	radiocarbon	K-1038	57.49	10.49	3990	130	Dosinia exolata shells	marine	10	0	-1	4	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1039	57.49	10.49	4290	130	Ostrea edulis shells	marine	10	0	-1	4	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1052	57.56	10.11	14080	240	Hiatella arctica shells	marine	10	0	-1	12	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1053	57.56	10.11	13610	120	Hiatella arctica shells	marine	10	0	-1	15	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1236	57.46	10.51	3980	140	Ostrea edulis shells	marine	10	0	-1	4	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1237	57.45	10.54	5240	120	Ostrea edulis shells	marine	10	0	-1	1.3	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1238	57.45	10.54	5180	150	Ostrea edulis shells	marine	10	0	-1	0.3	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1246	57.46	10.51	2440	100	Cerastoderma edule shells	marine	10	0	-1	4	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1248	57.58	10.01	11710	180	Mytilus edulis shells	marine	10	0	-1	6.7	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1318	57.58	10.01	12460	190	Zirfaea crispata shells	marine	10	0	-1	6.7	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1319	57.58	10.01	11950	190	Mytilus edulis shells	marine	10	0	-1	5.5	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1320	57.58	10.01	12130	190	Macoma balthica. Zirfaea crispata and Arctica islandica shells	marine	10	0	-1	6	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1357	57.58	10.01	12370	190	Macoma balthica shells	marine	10	0	-1	6.7	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1468	57.53	10.19	12770	190	Zirfaea crispata shells	marine	10	0	-1	15	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1470	57.59	10.18	11980	190	Arctica islandica shells	marine	10	0	-1	3	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1471	57.59	10.18	11950	190	Zirfaea crispata shells	marine	10	0	-1	3	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1472	57.59	10.18	8250	130	Cerastoderma edulis shells	marine	10	0	-1	6	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1687	57.45	10.52	12020	180	Mytilus edulis shells	marine	10	0	-1	20	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1688	57.45	10.52	12400	180	Mytilus edulis shells	marine	10	0	-1	25	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-1689	57.56	10.11	12120	180	Mytilus edulis shells	marine	10	0	-1	9	1.118033988749895	1.118033988749895	KrogTauber1974	
Vendsyssel_Thy	radiocarbon	K-2575	57.45	10.52	11360	170	Mytilus edulis shells	marine	10	0	-1	4	1.118033988749895	1.118033988749895	AarisSorensenPetersen1984	
Vendsyssel_Thy	radiocarbon	K-2670	57.42	9.75	14650	190	Hiatella arctica shells	marine	10	0	-1	1.6	1.118033988749895	1.118033988749895	Knudsen1978	
Vendsyssel_Thy	radiocarbon	K-2671	57.42	9.75	14270	180	Hiatella arctica shells	marine	10	0	-1	8	1.118033988749895	1.118033988749895	Knudsen1978	
Vendsyssel_Thy	radiocarbon	K-4505	57.04	10.09	5370	95	Ostrea edulis shells	marine	10	0	-1	-34	1.118033988749895	1.118033988749895	PetersenRasmussen1995	
