0	3.23	4000	0.06
1000	3.23	4000	0.08
2000	3.18	4000	0.06
3000	3.29	4000	0.06
4000	3.3	4000	0.06
5000	3.26	4000	0.06
6000	3.33	4000	0.08
7000	3.37	4000	0.08
8000	3.42	4000	0.06
9000	3.38	4000	0.08
10000	3.52	4000	0.08
11000	3.6	4000	0.08
12000	3.92	4000	0.1
13000	4.06	4000	0.08
14000	4.28	4000	0.06
15000	4.49	4000	0.08
16000	4.75	4000	0.06
17000	4.88	4000	0.08
18000	5.02	4000	0.06
19000	4.96	4000	0.06
20000	4.99	4000	0.08
21000	4.91	4000	0.06
22000	4.88	4000	0.06
23000	4.86	4000	0.06
24000	4.81	4000	0.08
25000	4.82	4000	0.04
26000	4.67	4000	0.08
27000	4.75	4000	0.08
28000	4.75	4000	0.06
29000	4.73	4000	0.06
30000	4.62	4000	0.08
31000	4.62	4000	0.06
32000	4.6	4000	0.06
33000	4.58	4000	0.06
34000	4.59	4000	0.06
35000	4.54	4000	0.04
36000	4.45	4000	0.06
37000	4.46	4000	0.06
38000	4.41	4000	0.06
39000	4.55	4000	0.06
40000	4.55	4000	0.06
41000	4.51	4000	0.1
42000	4.5	4000	0.06
43000	4.46	4000	0.08
44000	4.48	4000	0.06
45000	4.33	4000	0.08
46000	4.36	4000	0.1
47000	4.38	4000	0.08
48000	4.45	4000	0.08
49000	4.46	4000	0.06
50000	4.34	4000	0.08
51000	4.33	4000	0.1
52000	4.31	4000	0.08
53000	4.44	4000	0.06
54000	4.38	4000	0.08
55000	4.31	4000	0.06
56000	4.35	4000	0.08
57000	4.43	4000	0.08
58000	4.49	4000	0.12
59000	4.43	4000	0.08
60000	4.6	4000	0.08
61000	4.51	4000	0.1
62000	4.6	4000	0.08
63000	4.53	4000	0.08
64000	4.36	4000	0.12
65000	4.48	4000	0.1
66000	4.57	4000	0.08
67000	4.44	4000	0.1
68000	4.42	4000	0.12
69000	4.47	4000	0.1
70000	4.32	4000	0.08
71000	4.22	4000	0.1
72000	4.21	4000	0.08
73000	4.23	4000	0.08
74000	4.03	4000	0.08
75000	3.95	4000	0.08
76000	4.06	4000	0.08
77000	4.08	4000	0.1
78000	4.05	4000	0.06
79000	4.05	4000	0.1
80000	3.9	4000	0.08
81000	3.82	4000	0.08
82000	3.8	4000	0.08
83000	3.83	4000	0.08
84000	3.82	4000	0.08
85000	3.95	4000	0.12
86000	4.06	4000	0.1
87000	4.18	4000	0.1
88000	4.11	4000	0.1
89000	4.08	4000	0.08
90000	4.06	4000	0.1
91000	4.03	4000	0.08
92000	3.98	4000	0.08
93000	3.9	4000	0.06
94000	3.84	4000	0.08
95000	3.77	4000	0.1
96000	3.75	4000	0.06
97000	3.83	4000	0.08
98000	3.9	4000	0.08
99000	3.78	4000	0.12
100000	3.81	4000	0.12
101000	3.92	4000	0.1
102000	3.86	4000	0.1
103000	3.88	4000	0.08
104000	3.92	4000	0.1
105000	3.85	4000	0.12
106000	4	4000	0.08
107000	4.04	4000	0.1
108000	4.11	4000	0.08
109000	4.12	4000	0.1
110000	4.04	4000	0.1
111000	4.02	4000	0.1
112000	4.03	4000	0.08
113000	3.93	4000	0.1
114000	3.81	4000	0.1
115000	3.71	4000	0.08
116000	3.58	4000	0.08
117000	3.54	4000	0.1
118000	3.44	4000	0.12
119000	3.3	4000	0.06
120000	3.27	4000	0.08
121000	3.26	4000	0.08
122000	3.18	4000	0.06
123000	3.1	4000	0.1
124000	3.27	4000	0.08
125000	3.14	4000	0.12
126000	3.16	4000	0.08
127000	3.37	4000	0.1
128000	3.71	4000	0.14
129000	3.9	4000	0.16
130000	3.67	4000	0.18
131000	3.81	4000	0.18
132000	4.2	4000	0.12
133000	4.41	4000	0.1
134000	4.7	4000	0.1
135000	4.86	4000	0.08
136000	4.82	4000	0.1
137000	4.8	4000	0.1
138000	4.89	4000	0.08
139000	4.87	4000	0.1
140000	4.98	4000	0.1
141000	4.81	4000	0.1
142000	4.75	4000	0.12
143000	4.78	4000	0.1
144000	4.82	4000	0.1
145000	4.74	4000	0.1
146000	4.77	4000	0.1
147000	4.82	4000	0.1
148000	4.71	4000	0.1
149000	4.75	4000	0.08
150000	4.75	4000	0.12
151000	4.66	4000	0.12
152000	4.64	4000	0.1
