Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
Inner_Delaware	radiocarbon	I-5205	38.886	-75.265	2560	95	Spartina	terrestrial	0	0	0	-3.43	0.7927	0.7927	Belknap1975
Inner_Delaware	radiocarbon	I-5927	39.056	-75.394	5205	110	Salt peat	terrestrial	0	0	0	-16.54	0.8633	0.8633	Belknap1975
Inner_Delaware	radiocarbon	I-5929	39.177	-75.408	2945	95	Peat	terrestrial	0	0	1	-4.6707	0.6093	0.6093	Belknap1975
Inner_Delaware	radiocarbon	I-5930	38.922	-75.313	5345	110	Salt peat	terrestrial	0	0	0	-14.1	1.1509	1.1509	Belknap1975
Inner_Delaware	radiocarbon	I-5955	39.125	-75.321	4090	100	Salt peat	terrestrial	0	0	0	-8.31	0.8466	0.8466	Belknap1975
Inner_Delaware	radiocarbon	I-5994	39.056	-75.394	7730	125	Peat	terrestrial	0	0	1	-20.79	0.65	0.65	Belknap1975
Inner_Delaware	radiocarbon	I-6589	39.32	-75.483	6835	115	Peat	terrestrial	0	0	1	-13.803	0.627	0.627	Belknap1975
Inner_Delaware	radiocarbon	I-6674	39.087	-75.228	2685	90	Marine shell	marine	170	50	-1	-11.4956	0.5156	0.5156	Belknap1975
Inner_Delaware	radiocarbon	I-6675	39.087	-75.228	2855	90	Marine shell	marine	170	50	-1	-11.6744	0.5144	0.5144	Belknap1975
Inner_Delaware	radiocarbon	P-1685	39.051	-75.3939	3314	63	Salt peat	terrestrial	0	0	0	-5.85	0.81	0.81	Belknap1975
Inner_Delaware	radiocarbon	P-1686	39.052	-75.39	1950	55	Salt peat	terrestrial	0	0	0	-4.5	0.798	0.798	Belknap1975
Inner_Delaware	radiocarbon	P-1687	39.049	-75.388	1952	45	Salt peat	terrestrial	0	0	0	-2.21	0.8466	0.8466	Belknap1975
Inner_Delaware	radiocarbon	P-1688	39.052	-75.39	2999	59	Spartina	terrestrial	0	0	0	-6.02	0.85	0.85	Belknap1975
Inner_Delaware	radiocarbon	I-9228	38.926	-75.322	1690	85	Salt peat	terrestrial	0	0	0	-2.37	0.8466	0.8466	Kraft1976
Inner_Delaware	radiocarbon	I-9229	38.929	-75.319	285	75	Peat	terrestrial	0	0	1	1.0671	0.6071	0.6071	Kraft1976
Inner_Delaware	radiocarbon	I-9230	38.905	-75.296	720	80	Salt peat	terrestrial	0	0	0	-1.36	0.8466	0.8466	Kraft1976
Inner_Delaware	radiocarbon	Beta-176158	39.082	-75.44500000000001	4170	40	Organic sediment	terrestrial	0	0	0	-9.14	0.7977	0.7977	LeorriEtal2006
Inner_Delaware	radiocarbon	Beta-176159	39.071	-75.431	3930	80	Organic sediment	terrestrial	0	0	0	-6.54	0.8	0.8	LeorriEtal2006
Inner_Delaware	radiocarbon	Beta-176160	39.073	-75.423	2790	40	Organic sediment	terrestrial	0	0	0	-7.34	0.7958	0.7958	LeorriEtal2006
Inner_Delaware	radiocarbon	Beta-177401	39.09	-75.458	3790	40	Plant	terrestrial	0	0	1	-7.1283	0.5217	0.5217	LeorriEtal2006
