Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
Langhovde	radiocarbon	Beta-90956	-69.177	39.63	3050	60	Laternula elliptica	marine	720	0	-1	-6	1.2000000000000002	1.2000000000000002	IshiwaEtal2021,MiuraEtal1998,HirakawaSawagaki1998
Langhovde	radiocarbon	Beta-94681	-69.246	39.74	3170	70	Laternula elliptica	marine	720	0	-1	1.7	1	1	IshiwaEtal2021,MiuraEtal1998,VerleyenEtal2017
Langhovde	radiocarbon	NUTA-2997	-69.178	39.68	3220	70	Laternula elliptica	marine	720	0	-1	3	1	1	VerleyenEtal2017,IshiwaEtal2021,MiuraEtal1998,HayashiYoshida1994
Langhovde	radiocarbon	NUTA-2996	-69.178	39.68	3320	70	Laternula elliptica	marine	720	0	-1	3	1	1	VerleyenEtal2017,IshiwaEtal2021,MiuraEtal1998,HayashiYoshida1994
Langhovde	radiocarbon	Beta-94682	-69.246	39.74	3440	50	Laternula elliptica	marine	720	0	-1	1.3	1	1	IshiwaEtal2021,MiuraEtal1998,VerleyenEtal2017
Langhovde	radiocarbon	Beta-109391	-69.177	39.63	3480	70	Laternula elliptica	marine	720	0	-1	3.9	1	1	IshiwaEtal2021,MiuraEtal1998
Langhovde	radiocarbon	NUTA-Ishiwa06	-69.177	39.63	3660	100	fragment of shell (La)	marine	720	0	-1	6	1.2000000000000002	1.2000000000000002	IshiwaEtal2021,MiuraEtal1998,IgarashiEtal1995a,IgarashiEtal1995b,VerleyenEtal2017
Langhovde	radiocarbon	Beta-109423	-69.246	39.74	3860	70	fragment of shell (La)	marine	720	0	-1	3	1	1	IshiwaEtal2021,MiuraEtal1998
Langhovde	radiocarbon	Beta-109406	-69.179	39.68	3870	60	Laternula elliptica	marine	720	0	-1	4.2	1	1	VerleyenEtal2017,IshiwaEtal2021,MiuraEtal1998
Langhovde	radiocarbon	Beta-94683	-69.246	39.74	3890	50	Laternula elliptica	marine	720	0	-1	1.1	1	1	IshiwaEtal2021,MiuraEtal1998,VerleyenEtal2017
Langhovde	radiocarbon	Beta-109407	-69.179	39.68	3930	50	Laternula elliptica	marine	720	0	-1	1.7	1	1	IshiwaEtal2021,MiuraEtal1998
