Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	notes
South_Vistula	radiocarbon	Poz-15115	54.4	19.71	4770	35	Alder stump in situ	terrestrial	-	-	1	-2.15	0.1	0.1	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15116	54.4	19.4	3295	35	Alder stump in situ	terrestrial	-	-	1	-2	0.1	0.1	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15128	54.4	19.72	1655	30	Dreissena shells	terrestrial	-	-	1	-1.215	0.026925824035672525	0.026925824035672525	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15145	54.39	19.72	1570	30	Viviparus&Pisidium shells	terrestrial	-	-	1	-1.045	0.011180339887498949	0.011180339887498949	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15146	54.39	19.72	1325	30	Viviparus. Dreissena&Valvata	terrestrial	-	-	1	-1.1	0.03162277660168379	0.03162277660168379	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15147	54.32	19.52	2765	30	Valvata shells	terrestrial	-	-	1	-2.105	0.03640054944640259	0.03640054944640259	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15148	54.32	19.52	2880	30	Pisidium shells	terrestrial	-	-	1	-2.105	0.03640054944640259	0.03640054944640259	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15150	54.32	19.52	2575	30	Bitynia shells	terrestrial	-	-	1	-2.105	0.03640054944640259	0.03640054944640259	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15151	54.32	19.52	2005	30	Valvata shells	terrestrial	-	-	1	-1.195	0.03640054944640259	0.03640054944640259	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15152	54.4	19.71	1510	30	Unio. Pisidium & Sphaerium	terrestrial	-	-	1	-1.135	0.10012492197250394	0.10012492197250394	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15153	54.4	19.72	3820	35	peat	terrestrial	-	-	1	-1.27	0.03162277660168379	0.03162277660168379	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15154	54.39	19.72	3950	35	peat	terrestrial	-	-	1	-1.07	0.014142128552664907	0.014142128552664907	MiotkSzpiganowiczUscinowicz2013	
South_Vistula	radiocarbon	Poz-15156	54.39	19.72	4285	35	peat	terrestrial	-	-	1	-2.09	0.014142128552664907	0.014142128552664907	MiotkSzpiganowiczUscinowicz2013	
