Beta-100346	-69.179	39.68	35693	346	-1	2.8	1	1
NUTA-Ishiwa04	-69.177	39.63	37310	883	-1	-6	1.2000000000000002	1.2000000000000002
Beta-109403	-69.177	39.63	38560	502	-1	2.4	1	1
NUTA-Ishiwa07	-69.177	39.63	38903	580	-1	8	1.6	1.6
Beta-94675	-69.179	39.68	39956	467	-1	6.2	1.2400000000000002	1.2400000000000002
NUTA-Ishiwa05	-69.177	39.63	41287	753	-1	0	1	1
Beta-109404	-69.177	39.63	41173	612	-1	2.1	1	1
Beta-109396	-69.179	39.68	41223	358	-1	5.9	1.1800000000000002	1.1800000000000002
Beta-116852	-69.177	39.63	41393	319	-1	6.5	1.3	1.3
Beta-109421	-69.177	39.63	42409	707	-1	2	1	1
Beta-109397	-69.179	39.68	42349	362	-1	4.8	1	1
Beta-100345	-69.179	39.68	42355	351	-1	2.4	1	1
Bata-94676	-69.179	39.68	42565	396	-1	5.2	1.04	1.04
Beta-109393	-69.177	39.63	44406	1001	-1	3.5	1	1
Beta-94677	-69.179	39.68	45167	1064	-1	4.7	1	1
Beta-109405	-69.177	39.63	44868	726	-1	1.8	1	1
Beta-109394	-69.177	39.63	49396	4365	-1	3.2	1	1
Beta-94668	-69.177	39.63	49095	1907	-1	3	1	1
