Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
Bremerhaven	archeology	Vink-13	53.58	7.86	1900	50	Base of settlement layer	-	-	-	0	-2.45	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Brandt1980
Bremerhaven	archeology	Vink-14	53.56	8.28	1900	50	Base of settlement layer	-	-	-	0	-2.4	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Brandt1980
Bremerhaven	archeology	Vink-17	53.69	8.52	1915	10	Base of settlement layer 1 c (plain)	-	-	-	0	-2.1	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-20	53.69	8.52	1915	10	footbridge	-	-	-	0	-1.75	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-21	53.54	8.53	2040	40	Base of settlement layer on bank	-	-	-	0	-2	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Brandt1980
Bremerhaven	archeology	Vink-25	53.69	8.52	1850	25	Lowermost house of settlement layer 2	-	-	-	0	-1.95	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-28	53.69	8.52	1800	25	lowermost house of settlement layer 3	-	-	-	0	-1.45	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-29	53.62	8.31	1750	25	Base of settlement layer on bank	-	-	-	0	-1.4	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Brandt1980
Bremerhaven	archeology	Vink-30	53.69	8.52	1750	25	lowermost house on settlement layer 4	-	-	-	0	-1.3	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-31	53.69	8.52	1750	25	lowermost house on settlement layer 5	-	-	-	0	-1.15	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-32	53.69	8.52	1650	25	lowermost house on settlement layer 6	-	-	-	0	-1	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-33	53.69	8.52	1600	25	lowermost house on settlement layer 7	-	-	-	0	-1.4	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	archeology	Vink-34	53.69	8.52	1548.5	26.5	lowermost house on settlement layer 8	-	-	-	0	-1.4	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Haarnagel1979
Bremerhaven	radiocarbon	Hv-9257	53.8	7.87	1540	75	Scrobicularia in living position in upper tidal flat	terrestrial	-	-	0	-1.3	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Hanisch1980
Bremerhaven	radiocarbon	Hv-300	53.8	7.87	1450	180	Scrobicularia in living position in upper tidal flat	terrestrial	-	-	0	-1.2	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Sindowski1969a
Bremerhaven	archeology	Vink-40	53.61	8.33	1275	25	Base of settlement layer 1 on bank	-	-	-	0	-1.3	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Brandt1991
Bremerhaven	archeology	Vink-41	53.67	7.91	1325	5	Base of dwelling mound on bank	-	-	-	0	-1.4	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Schmid1994
Bremerhaven	radiocarbon	Hv-20509	53.66	7.93	1205	115	Field as basis of dwelling mound	terrestrial	-	-	0	-1.75	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Ey1995
Bremerhaven	radiocarbon	Hv-12303	53.8	7.87	545	80	roots from groden horizon	terrestrial	-	-	0	-0.15	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Streif1986
Bremerhaven	history	Vink-46	53.48	8.05	306	0.5	land surface during dike construction	-	-	-	0	-1.4	0.3	0.3	VinkEtal2007,Behre2003,Behre2007,Schutte1939
