Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
	Radiocarbon	AAR-5768	81.177	-63.342	8820.0	75.0	Hiatella arctica	marine			-1.0	105.0	10.0	10.0	Bennike2002
	Radiocarbon	AAR-5769	81.168	-63.082	8010.0	75.0	Hiatella arctica	marine			-1.0	96.0	10.0	10.0	Bennike2002
	Radiocarbon	AAR-5765	79.92	-63.84	4330.0	50.0	Hiatella arctica	marine			-1.0	72.0	10.0	10.0	Bennike2002
	Radiocarbon	AAR-5764	79.923	-63.973	1355.0	40.0	Hiatella arctica	marine			-1.0	50.0	10.0	10.0	Bennike2002
	Radiocarbon	AAR-6677	79.908	-64.037	1245.0	45.0	Hiatella arctica	marine			-1.0	20.0	4.0	4.0	Bennike2002
	Radiocarbon	AAR-5766	79.925	-64.072	6870.0	50.0	Hiatella arctica	marine			-1.0	40.0	8.0	8.0	Bennike2002
	Radiocarbon	AAR-5767	79.927	-64.205	5455.0	50.0	Astarte borealis	marine			-1.0	7.0	1.4000000000000001	1.4000000000000001	Bennike2002
	Radiocarbon	AAR-5763	79.928	-64.163	6555.0	60.0	Mya truncata	marine			-1.0	36.0	7.2	7.2	Bennike2002
	Radiocarbon	AAR-6676	79.928	-64.163	6400.0	100.0	Hiatellaarctica	marine			-1.0	41.0	8.200000000000001	8.200000000000001	Bennike2002
	Radiocarbon	AAR-5762	79.942	-64.285	7240.0	65.0	Mya truncata	marine			-1.0	41.0	8.200000000000001	8.200000000000001	Bennike2002
	Radiocarbon	AAR-5755	80.147	-64.337	5165.0	50.0	Hiatella arctica	marine			-1.0	40.0	8.0	8.0	Bennike2002
	Radiocarbon	AAR-5759	80.097	-64.657	6410.0	55.0	Hiatella arctica	marine			-1.0	49.0	9.8	9.8	Bennike2002
	Radiocarbon	AAR-5758	80.4	-66.97	7090.0	80.0	Hiatella arctica	marine			-1.0	48.0	9.600000000000001	9.600000000000001	Bennike2002
	Radiocarbon	AAR-5757	80.21	-67.198	7570.0	65.0	Mya truncata	marine			-1.0	67.0	10.0	10.0	Bennike2002
	Radiocarbon	AAR-5761	80.358	-67.312	6890.0	60.0	Chlamys islandica	marine			-1.0	10.0	2.0	2.0	Bennike2002
	Radiocarbon	AAR-5760	80.312	-67.393	7580.0	55.0	Hiatella arctica	marine			-1.0	56.0	10.0	10.0	Bennike2002
	Radiocarbon	AAR-5770	80.408	-67.01	3640.0	80.0	Dryas integrifoli a	terrestrial			1.0	2.0	1.0	1.0	Bennike2002
	Radiocarbon	Ua-946	82.157	-30.267	4420.0	75.0	Ovibos moschatus	terrestrial			1.0	4.0	1.0	1.0	Bennike2002
	radiocarbon	LuS-8773	74.548	-18.86	2940.0	50.0	Dryas, Salix	terrestrial	-	-	1.0	35.0	7.0	7.0	BennikeWagner2012
	radiocarbon	LuS-8774	74.548	-18.86	5320.0	50.0	Dryas, Salix	terrestrial	-	-	1.0	35.0	7.0	7.0	BennikeWagner2012
	radiocarbon	LuS-8775	74.548	-18.86	7910.0	55.0	Carex, Potentilla, moss	terrestrial	-	-	1.0	35.0	7.0	7.0	BennikeWagner2012
	radiocarbon	LuS-8776	74.548	-18.86	8995.0	75.0	Carex, Potentilla, Ranunculus, Juncus, moss	terrestrial	-	-	1.0	35.0	7.0	7.0	BennikeWagner2012
	radiocarbon	LuS-8777	74.548	-18.86	9655.0	100.0	Polytrichum s.l. Sp.	terrestrial	-	-	-1.0	35.0	7.0	7.0	BennikeWagner2012
	radiocarbon	AAR-3909	79.638	-22.82	4500.0	40.0	Dryas integrifolia	terrestrial	-	-	-1.0	10.0	2.0	2.0	BennikeWeidick2001
	radiocarbon	AAR-3837	79.62	-22.583	5955.0	55.0	Larix sp.	terrestrial	-	-	-1.0	1.0	1.0	1.0	BennikeWeidick2001
	radiocarbon	AAR-3834	79.627	-22.55	5080.0	55.0	Larix sp.	terrestrial	-	-	-1.0	5.0	1.0	1.0	BennikeWeidick2001
	radiocarbon	AAR-4121	79.627	-21.925	6080.0	55.0	Larix sp.	terrestrial	-	-	-1.0	27.0	5.4	5.4	BennikeWeidick2001
	radiocarbon	AAR-3835	79.627	-22.55	6035.0	55.0	?Larix sp.	terrestrial	-	-	-1.0	24.0	4.800000000000001	4.800000000000001	BennikeWeidick2001
	radiocarbon	K-6894	79.613	-22.515	6455.0	110.0	Mya truncata	marine			-1.0	32.0	6.4	6.4	BennikeWeidick2001
	radiocarbon	AAR-3833	79.613	-22.515	4590.0	45.0	Pusa hispida	marine			-1.0	9.0	1.8	1.8	BennikeWeidick2001
	radiocarbon	AAR-4120	79.61	-22.305	5775.0	60.0	Serripes groenlandicus	marine			-1.0	12.0	2.4000000000000004	2.4000000000000004	BennikeWeidick2001
	radiocarbon	AAR-4215	79.577	-22.622	5585.0	65.0	?Pusa hispida	marine			-1.0	11.0	2.2	2.2	BennikeWeidick2001
	radiocarbon	AAR-4693	79.577	-22.622	6940.0	75.0	?Pusa hispida	marine			-1.0	11.0	2.2	2.2	BennikeWeidick2001
	radiocarbon	AAR-4216	79.548	-22.623	4645.0	55.0	?Pusa hispida	marine			-1.0	1.0	1.0	1.0	BennikeWeidick2001
	radiocarbon	K-6891	79.572	-22.388	5354.0	77.0	?Balaena mysticetus	marine			-1.0	20.0	4.0	4.0	BennikeWeidick2001
	radiocarbon	AAR-3838	79.582	-22.303	6755.0	55.0	?Pusa hispida	marine			-1.0	7.0	1.4000000000000001	1.4000000000000001	BennikeWeidick2001
	radiocarbon	AAR-3839	79.538	-22.443	6805.0	65.0	Mya truncata	marine			-1.0	33.0	6.6000000000000005	6.6000000000000005	BennikeWeidick2001
	radiocarbon	K-6895	79.827	-19.565	5945.0	96.0	Mya truncata, Hiatella arctica	marine			-1.0	20.0	4.0	4.0	BennikeWeidick2001
	radiocarbon	AAR-4124	79.827	-19.565	7710.0	70.0	Portlandia arctica	marine			-1.0	45.0	9.0	9.0	BennikeWeidick2001
	radiocarbon	AAR-4123	79.748	-18.86	9130.0	65.0	Portlandia arctica	marine			-1.0	59.0	10.0	10.0	BennikeWeidick2001
	radiocarbon	AAR-3840	79.748	-18.86	9280.0	55.0	Portlandia arctica	marine			-1.0	54.0	10.0	10.0	BennikeWeidick2001
	radiocarbon	AAR-4125	79.74	-18.805	5215.0	55.0	Serripes groenlandicus	marine			-1.0	24.0	4.800000000000001	4.800000000000001	BennikeWeidick2001
	radiocarbon	AAR-4700	79.107	-19.753	7595.0	55.0	Mya truncata	marine			-1.0	48.0	9.600000000000001	9.600000000000001	BennikeWeidick2001
	radiocarbon	AAR-4126	79.285	-19.462	4110.0	55.0	Serripes groenlandicus	marine			-1.0	4.0	1.0	1.0	BennikeWeidick2001
	radiocarbon	AAR-3841	79.232	-19.095	8700.0	70.0	Mya truncata	marine			-1.0	52.0	10.0	10.0	BennikeWeidick2001
	radiocarbon	AAR-5587	64.61566666666666	-51.224833333333336	3665.0	45.0	charcoal	terrestrial	-	-	1.0	11.0	2.2	2.2	Berglund2003,HinnersonBerglund2004
