Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	notes
Havang	radiocarbon	LuS-11561	55.73	14.22	9320	50	Submerged pine stump	terrestrial	-	-	1	-18.7	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	LuS-11562	55.73	14.23	9620	50	Submerged pine stump	terrestrial	-	-	0	-23.2	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	LuS-11563	55.73	14.21	9340	50	Submerged pine stump	terrestrial	-	-	0	-17.6	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	LuS-11564	55.73	14.21	9215	45	Mixed terrestrial remains in lacustrine sediment	terrestrial	-	-	1	-11.3	0.3014962686336267	0.3014962686336267	Hansson2018	
Havang	radiocarbon	LuS-11806	55.73	14.2	9355	50	Submerged pine stump	terrestrial	-	-	1	-6.7	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	LuS-11807	55.73	14.2	9305	45	Submerged pine stump	terrestrial	-	-	1	-9.9	0.5838664230798	0.5838664230798	Hansson2018	
Havang	radiocarbon	LuS-11808	55.73	14.22	9550	45	Submerged pine stump	terrestrial	-	-	0	-18.5	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	LuS-11809	55.73	14.22	9450	45	Submerged pine stump	terrestrial	-	-	1	-18.7	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	LuS-12028	55.73	14.2	9340	45	Submerged pine stump	terrestrial	-	-	0	-8.3	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	LuS-12196	55.73	14.2	8580	60	Mixed terrestrial remains in lacustrine sediment	terrestrial	-	-	1	-4.8	0.3014962686336267	0.3014962686336267	HanssonEtal2018a	
Havang	radiocarbon	LuS-12197	55.73	14.2	8930	50	Mixed terrestrial remains in lacustrine sediment	terrestrial	-	-	1	-4.9	0.3014962686336267	0.3014962686336267	HanssonEtal2018a	
Havang	radiocarbon	LuS-12198	55.73	14.2	8820	55	Mixed terrestrial remains in lacustrine sediment	terrestrial	-	-	1	-4.9	0.3014962686336267	0.3014962686336267	HanssonEtal2018a	
Havang	radiocarbon	Ua-38145	55.73	14.21	8086	60	Corylus, Fishing construction found in lacustrine sediment	terrestrial	-	-	1	-12	0.3014962686336267	0.3014962686336267	HanssonEtal2018	
Havang	radiocarbon	Ua-48207	55.73	14.21	7939	53	Cervus elaphus, tibia found in lacustrine sediment	terrestrial	-	-	1	-8.3	0.3014962686336267	0.3014962686336267	Hansson2018	
Havang	radiocarbon	Ua-48208	55.73	14.2	8892	62	Cervus elaphus, antler found in lacustrine sediment	terrestrial	-	-	1	-6	0.3014962686336267	0.3014962686336267	HanssonEtal2018	
Havang	radiocarbon	Ua-48209	55.73	14.21	9396	57	Castor fiber, fibula found in lacustrine sediment	terrestrial	-	-	1	-15.4	0.3014962686336267	0.3014962686336267	HanssonEtal2018a	
Havang	radiocarbon	Ua-48210	55.73	14.22	9453	60	Submerged pine stump	terrestrial	-	-	1	-19.3	0.5838664230798	0.5838664230798	Hansson2018	
Havang	radiocarbon	Ua-48211	55.73	14.23	9582	59	Submerged pine stump	terrestrial	-	-	0	-22.5	0.5838664230798	0.5838664230798	HanssonEtal2018a	
Havang	radiocarbon	Ua-48212	55.73	14.23	9543	59	Submerged pine stump	terrestrial	-	-	1	-21.5	0.5838664230798	0.5838664230798	Hansson2018	
Havang	radiocarbon	Ua-48213	55.73	14.2	7718	55	Corylus, Fishing construction found in lacustrine sediment	terrestrial	-	-	1	-6.3	0.3014962686336267	0.3014962686336267	HanssonEtal2018	
