Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
Mekong_Delta	radiocarbon	Poz-21312	10.67017	105.86083	5570	35	1 piece of wood - channel fill: dark gray well-rounded coarse sand to fine gravel bed (channel base); upward transiting into dark gray silty fine sand - some larger plant remains (channel fill)	terrestrial	-70	30	1	-0.97	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-21311	10.75283	106.01383	5585	35	2 pieces of wood - tidal beach: brown clayey fine sand with silt beds - fining or coarsening upwards - few organic spots - few foraminifers and shell fragments	terrestrial	-70	30	0	-1.507	0.63	0.63	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-21386	10.23967	106.3515	2050	35	3 wood pieces of an interridge deposit	terrestrial	-70	30	1	-0.49	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-21313	10.67017	105.86083	6040	40	4-cm mangrove root - estuary - mangrove - dark gray to black dry organic-rich clay - tendency to early soil formation - rooted by land plants - organic layers and horizons	terrestrial	-70	30	0	-1.686	0.57	0.57	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-21507	10.52983	106.38383	4420	35	bivalve shells - Estuary - dark gray silty clay - homogenous - partly articulated bivalve shells - partly accumulated in layers together with organic matter	marine	-70	30	-1	-2.85	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-30911	10.67017	105.86083	4650	40	Bulk organic - floodplain - yellowish brown to light gray dry clay - intensively flamed - oxidized - commonly well and freshly rooted - few thin organic horizons	terrestrial	-70	30	1	-0.42	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-21508	10.75167	105.711	6020	40	Piece of Oyster - intertidal flat	marine	-70	30	0	-2.444	0.67	0.67	HanebuthEtal2012
Mekong_Delta	radiocarbon	EAL-7546	10.91383	105.74083	5985	50	Plant remain - estuary - mangrove - dark gray to black dry organic-rich clay - tendency to early soil formation - rooted by land plants - organic layers and horizons	terrestrial	-70	30	0	-0.556	0.57	0.57	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-30916	10.66217	106.2155	2775	35	Plant remains - charcoal - salt marsh - mangrove - tidal flat - dark gray to black dry organic-rich clay - tendency to early soil formation - rooted by land plants - organic layers and horizons (with transition to mangrove and tidal flat)	terrestrial	-70	30	0	-1.086	0.57	0.57	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-21509	10.75167	105.711	3740	40	Plant remains - floodplain or swamp; floodplain: yellowish brown to light gray dry clay - intensively flamed - oxidized - commonly well and freshly rooted - few thin organic horizons; swamp: very dark gray clay very rich in organics - thick horizons exclusively composed of densly packed well-preserved leaves	terrestrial	-70	30	1	-1.45	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-30910	10.67017	105.86083	5590	40	Plant remains - floodplain - yellowish brown to light gray dry clay - intensively flamed - oxidized - commonly well and freshly rooted - few thin organic horizons	terrestrial	-70	30	1	-0.2	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-30915	10.66217	106.2155	5385	35	Plant remains - floodplain - yellowish brown to light gray dry clay - intensively flamed - oxidized - commonly well and freshly rooted - few thin organic horizons	terrestrial	-70	30	1	-1.28	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-35328	10.52617	106.32067	2110	40	Plant remains - floodplain - yellowish brown to light gray dry clay - intensively flamed - oxidized - commonly well and freshly rooted - few thin organic horizons	terrestrial	-70	30	1	-2.8	0.52	0.52	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-35329	10.52617	106.32067	3775	30	Plant remains - intertidal - brown very dark gray silty clay intercalated by sand layers and send lenses and confined silt and clay layer - abundant plant remains - tide-indicative oyster shells - some foraminifera and other marine mirco-fossils	terrestrial	-70	30	0	-4.564	0.67	0.67	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-30912	10.638	106.26417	4990	40	Plant remains - salt marsh - mangrove - tidal flat - dark gray to black dry organic-rich clay - tendency to early soil formation - rooted by land plants - organic layers and horizons (with transition to mangrove and tidal flat)	terrestrial	-70	30	0	-1.146	0.57	0.57	HanebuthEtal2012
Mekong_Delta	radiocarbon	Poz-30913	10.638	106.26417	5770	50	Plant remains - salt marsh - mangrove - tidal flat - dark gray to black dry organic-rich clay - tendency to early soil formation - rooted by land plants - organic layers and horizons (with transition to mangrove and tidal flat)	terrestrial	-70	30	0	-2.756	0.57	0.57	HanebuthEtal2012
